Date,Country,Index_category,Index,Value
2012-07-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.5922
2012-06-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.5239
2012-05-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.713
2012-04-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.6443
2012-03-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.5813
2012-02-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.793
2012-01-01,IT,Interest_rates,Tipo_interés_medio_ponderado,4.0233
2011-12-01,IT,Interest_rates,Tipo_interés_medio_ponderado,4.1773
2011-11-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.8557
2011-10-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.7281
2011-09-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.4368
2011-08-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.4246
2011-07-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.2985
2011-06-01,IT,Interest_rates,Tipo_interés_medio_ponderado,3.1811
2011-05-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.9604
2011-04-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.9904
2011-03-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.8853
2011-02-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.7944
2011-01-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.6762
2010-12-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.7911
2010-11-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.7256
2010-10-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.5448
2010-09-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.5135
2010-08-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.4502
2010-07-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.5093
2010-06-01,IT,Interest_rates,Tipo_interés_medio_ponderado,2.2783
2010-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.2382
2010-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.3126
2010-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.3418
2010-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.2952
2010-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.4816
2010-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.5026
2010-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.6011
2011-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.5321
2011-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.8459
2011-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.0798
2011-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1684
2011-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1721
2011-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.2775
2011-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.4103
2011-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.2049
2011-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.2038
2011-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1224
2011-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.0099
2011-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.5325
2012-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.2262
2012-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.3166
2012-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.4218
2012-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.3119
2012-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.3148
2012-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.3922
2012-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.2525
2012-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.0922
2012-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.8898
2012-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.0157
2012-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1515
2012-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.9872
2013-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.9162
2013-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1295
2013-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.2432
2013-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1663
2013-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1269
2013-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.0575
2013-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1282
2013-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.8809
2013-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.8567
2013-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.9204
2013-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.9449
2013-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.8811
2014-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.8773
2014-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.848
2014-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.806
2014-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.7755
2014-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.713
2014-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.5682
2014-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.5155
2014-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.4654
2014-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.2058
2014-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.1237
2014-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.0304
2014-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.7942
2015-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.859
2015-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.7103
2015-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.55
2015-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.5349
2015-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.4315
2015-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.3055
2015-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.3237
2015-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.3191
2015-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.1836
2015-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.2068
2015-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.1142
2015-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.0533
2016-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.1577
2016-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.0549
2016-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.9768
2016-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.9977
2016-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8995
2016-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8557
2016-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8788
2016-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8839
2016-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7648
2016-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.766
2016-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8042
2016-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7888
2017-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8236
2017-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6899
2017-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7937
2017-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7527
2017-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7338
2017-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7417
2017-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7219
2017-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6845
2017-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6932
2017-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6592
2017-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6697
2017-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6777
2018-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6393
2018-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6408
2018-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6418
2018-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6083
2018-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5855
2018-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5547
2018-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5239
2018-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.551
2018-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.488
2018-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5444
2018-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5314
2018-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4971
2019-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6169
2019-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5212
2019-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5691
2019-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5783
2019-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5306
2019-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5184
2019-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5229
2019-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.478
2019-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4998
2019-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4737
2019-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4375
2019-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.3975
2020-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5567
2020-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4857
2020-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4082
2020-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6748
2020-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.7459
2020-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.64
2020-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.6193
2020-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4844
2020-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4764
2020-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4545
2020-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5193
2020-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5124
2021-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5379
2021-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4854
2021-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4469
2021-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5743
2021-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5108
2021-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8129
2021-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4105
2021-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.2731
2021-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.302
2021-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.379
2021-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.3998
2021-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.2941
2022-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.3624
2022-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.3545
2022-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.3577
2022-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4267
2022-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.4419
2022-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.5331
2022-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.697
2022-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,1.8338
2022-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.2915
2022-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,2.805
2022-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.2017
2022-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.3592
2023-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.6349
2023-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.9277
2023-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1462
2023-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.3102
2023-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.5109
2023-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.6913
2023-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.7531
2023-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,5.0429
2023-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,5.1119
2023-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,5.0433
2023-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,5.1583
2023-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,5.0815
2024-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.9051
2024-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.9553
2024-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.945
2024-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.7837
2024-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.8601
2024-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.7347
2024-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.5571
2024-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.5912
2024-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.4183
2024-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,4.1056
2024-11-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.97
2024-12-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.8501
2025-01-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.7045
2025-02-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.6262
2025-03-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.4078
2025-04-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.3084
2025-05-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.1575
2025-06-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.0391
2025-07-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.0772
2025-08-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.1107
2025-09-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.0989
2025-10-01,ES,Interest_rates,Tipo_interés_medio_ponderado,3.1058
